DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	12q24.31	12	121005313	NR	C12orf43			ENSG00000157895			rs1169314-?	rs1169314	0	1169314	intron_variant	0	NR	2E-6	5.698970004336019		1.648186	[0.97-2.32] unit increase	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	1p32.3	1	55052487	NR	PCSK9			ENSG00000169174			rs11806638-?	rs11806638	0	11806638	intron_variant	0	NR	2E-13	12.698970004336019		3.59404	[2.63-4.55] unit decrease	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	1p31.3	1	62584148	NR	DOCK7			ENSG00000116641			rs12042319-?	rs12042319	0	12042319	3_prime_UTR_variant	0	NR	5E-9	8.301029995663981		1.88568	[1.25-2.52] unit decrease	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	19p13.2	19	11048420	NR	SMARCA4			ENSG00000127616			rs12052201-?	rs12052201	0	12052201	intron_variant	0	NR	4E-6	5.3979400086720375		2.169821	[1.25-3.09] unit decrease	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	1p32.3	1	55021673	NR	BSND - PCSK9	ENSG00000162399	ENSG00000169174		4501	17774	rs12117661-?	rs12117661	0	12117661	regulatory_region_variant	1	NR	3E-9	8.522878745280337		2.13131	[1.43-2.84] unit decrease	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	2p23.3	2	27508073	NR	GCKR			ENSG00000084734			rs1260326-?	rs1260326	0	1260326	missense_variant	0	NR	8E-8	7.096910013008056		1.847823	[1.17-2.52] unit decrease	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	5q13.3	5	75352778	NR	HMGCR			ENSG00000113161			rs12654264-?	rs12654264	0	12654264	intron_variant	0	NR	7E-19	18.154901959985743		2.815698	[2.19-3.44] unit increase	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	2p24.1	2	21018633	NR	APOB			ENSG00000084674			rs12713956-?	rs12713956	0	12713956	intron_variant	0	NR	6E-16	15.221848749616356		3.362497	[2.55-4.18] unit decrease	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	19q13.32	19	44919330	NR	APOC1			ENSG00000130208			rs12721054-?	rs12721054	0	12721054	3_prime_UTR_variant	0	NR	3E-17	16.522878745280337		6.742064	[5.18-8.31] unit decrease	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	19q13.32	19	44943964	NR	APOC4, APOC4-APOC2			ENSG00000267467, ENSG00000224916			rs12721109-?	rs12721109	0	12721109	intron_variant	0	NR	4E-10	9.397940008672037		15.25298	[10.47-20.03] unit decrease	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	1p13.3	1	109274968	NR	CELSR2			ENSG00000143126			rs12740374-?	rs12740374	0	12740374	3_prime_UTR_variant	0	NR	8E-81	80.09691001300806		7.2666	[6.52-8.01] unit decrease	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	5q13.3	5	75360714	NR	HMGCR, CERT1			ENSG00000113161, ENSG00000113163			rs12916-?	rs12916	0	12916	3_prime_UTR_variant	0	NR	2E-21	20.69897000433602		3.062396	[2.43-3.69] unit increase	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	19p13.2	19	11232027	NR	DOCK6			ENSG00000130158			rs12979813-?	rs12979813	0	12979813	intron_variant	0	NR	1E-6	6.0		1.623306	[0.96-2.28] unit decrease	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Low density lipoprotein cholesterol levels	9,720 African American individuals, 17,373 Hispanic/Latino individuals, 2,316 Asian ancestry individuals, 1,900 Native Hawaiian ancestry individuals, 591 Native American ancestry individuals, 321 individuals	NA	2p24.1	2	20994618	NR	NA - APOB		ENSG00000084674			6811	rs13392272-?	rs13392272	0	13392272	intergenic_variant	1	NR	1E-16	16.0		2.879721	[2.2-3.56] unit increase	Illumina [31808917] (imputed)	N	low density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004611	GCST008037	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Coffee consumption (cups per day)	11,862 African American individuals, 15,837 Hispanic/Latino individuals, 3,764 Asian ancestry individuals, 3,857 Native Hawaiian ancestry individuals, 582 Native American ancestry individuals	NA	7p21.1	7	17248374	NR	AHR			ENSG00000106546			rs2106727-?	rs2106727	0	2106727	intron_variant	0	NR	2E-11	10.698970004336019		0.02594639	[0.018-0.034] unit increase	Illumina [32504442] (imputed)	N	cups of coffee per day measurement	http://www.ebi.ac.uk/efo/EFO_0006782	GCST008028	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Coffee consumption (cups per day)	11,862 African American individuals, 15,837 Hispanic/Latino individuals, 3,764 Asian ancestry individuals, 3,857 Native Hawaiian ancestry individuals, 582 Native American ancestry individuals	NA	7p21.1	7	17285000	NR	AHR			ENSG00000106546			rs2892838-?	rs2892838	0	2892838	non_coding_transcript_exon_variant	0	NR	9E-6	5.045757490560675		0.01760686	[0.0099-0.0254] unit increase	Illumina [32504442] (imputed)	N	cups of coffee per day measurement	http://www.ebi.ac.uk/efo/EFO_0006782	GCST008028	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Coffee consumption (cups per day)	11,862 African American individuals, 15,837 Hispanic/Latino individuals, 3,764 Asian ancestry individuals, 3,857 Native Hawaiian ancestry individuals, 582 Native American ancestry individuals	NA	7p21.1	7	17244953	NR	AHR			ENSG00000106546			rs4410790-?	rs4410790	0	4410790	intron_variant	0	NR	6E-16	15.221848749616356		0.03071323	[0.023-0.038] unit increase	Illumina [32504442] (imputed)	N	cups of coffee per day measurement	http://www.ebi.ac.uk/efo/EFO_0006782	GCST008028	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Coffee consumption (cups per day)	11,862 African American individuals, 15,837 Hispanic/Latino individuals, 3,764 Asian ancestry individuals, 3,857 Native Hawaiian ancestry individuals, 582 Native American ancestry individuals	NA	22q11.23	22	24478555	ADORA2A	ADORA2A-AS1			ENSG00000178803			rs62234058-?	rs62234058	0	62234058	intron_variant	0	NR	1E-12	12.0		0.047	[0.033-0.061] unit decrease	Illumina [32504442] (imputed)	N	cups of coffee per day measurement	http://www.ebi.ac.uk/efo/EFO_0006782	GCST008028	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Coffee consumption (cups per day)	11,862 African American individuals, 15,837 Hispanic/Latino individuals, 3,764 Asian ancestry individuals, 3,857 Native Hawaiian ancestry individuals, 582 Native American ancestry individuals	NA	7p21.1	7	17290494	NR	AHR			ENSG00000106546			rs62444550-?	rs62444550	0	62444550	intron_variant	0	NR	6E-6	5.221848749616356		0.01761995	[0.01-0.0253] unit increase	Illumina [32504442] (imputed)	N	cups of coffee per day measurement	http://www.ebi.ac.uk/efo/EFO_0006782	GCST008028	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Coffee consumption (cups per day)	11,862 African American individuals, 15,837 Hispanic/Latino individuals, 3,764 Asian ancestry individuals, 3,857 Native Hawaiian ancestry individuals, 582 Native American ancestry individuals	NA	7p21.1	7	17247482	NR	AHR			ENSG00000106546			rs6968554-?	rs6968554	0	6968554	5_prime_UTR_variant	0	NR	5E-13	12.301029995663981		0.0281684	[0.021-0.036] unit increase	Illumina [32504442] (imputed)	N	cups of coffee per day measurement	http://www.ebi.ac.uk/efo/EFO_0006782	GCST008028	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Coffee consumption (cups per day)	11,862 African American individuals, 15,837 Hispanic/Latino individuals, 3,764 Asian ancestry individuals, 3,857 Native Hawaiian ancestry individuals, 582 Native American ancestry individuals	NA	7p21.1	7	17247645	NR	AHR			ENSG00000106546			rs6968865-?	rs6968865	0	6968865	5_prime_UTR_variant	0	NR	4E-15	14.397940008672037		0.02987925	[0.022-0.037] unit increase	Illumina [32504442] (imputed)	N	cups of coffee per day measurement	http://www.ebi.ac.uk/efo/EFO_0006782	GCST008028	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Coffee consumption (cups per day)	11,862 African American individuals, 15,837 Hispanic/Latino individuals, 3,764 Asian ancestry individuals, 3,857 Native Hawaiian ancestry individuals, 582 Native American ancestry individuals	NA	22q11.23	22	24478555	ADORA2A	ADORA2A-AS1			ENSG00000178803			rs62234058-?	rs62234058	0	62234058	intron_variant	0	NR	4E-7	6.3979400086720375	(AA)	0.04113796	[0.025-0.057] unit decrease	Illumina [32504442] (imputed)	N	cups of coffee per day measurement	http://www.ebi.ac.uk/efo/EFO_0006782	GCST008028	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Coffee consumption (cups per day)	11,862 African American individuals, 15,837 Hispanic/Latino individuals, 3,764 Asian ancestry individuals, 3,857 Native Hawaiian ancestry individuals, 582 Native American ancestry individuals	NA	22q11.23	22	24478555	ADORA2A	ADORA2A-AS1			ENSG00000178803			rs62234058-?	rs62234058	0	62234058	intron_variant	0	NR	3E-6	5.522878745280337	(Hispanic/Latino)	0.05616214	[0.033-0.08] unit decrease	Illumina [32504442] (imputed)	N	cups of coffee per day measurement	http://www.ebi.ac.uk/efo/EFO_0006782	GCST008028	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Diastolic blood pressure	11,380 African American individuals, 21,549 Hispanic/Latino individuals, 1,086 Asian ancestry individuals, 636 Native American ancestry individuals, 782 individuals	NA	12q24.12	12	111621753	NR	ATXN2-AS - BRAP	ENSG00000258099	ENSG00000089234		21497	20393	rs11065979-?	rs11065979	0	11065979	intergenic_variant	1	NR	5E-8	7.301029995663981		0.6575675	[0.42-0.89] unit increase	Illumina [32101933] (imputed)	N	diastolic blood pressure	http://www.ebi.ac.uk/efo/EFO_0006336	GCST008029	Genome-wide genotyping array
